来源,分类,标题,详细提示词,来源链接,许可证,风险备注
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Illustrated City Food Map,"{
  ""type"": ""illustrated map infographic"",
  ""style"": ""{argument name=""art style"" default=""watercolor and ink hand-drawn illustration on vintage parchment""}"",
  ""title_section"": {
    ""text"": ""{argument name=""city name"" default=""成都""} {argument name=""map title"" default=""吃货暴走地图""}"",
    ""mascot"": ""cartoon red chili pepper wearing sunglasses and giving a thumbs up""
  },
  ""border"": ""{argument name=""border decoration"" default=""vine of green leaves and red chili peppers""}"",
  ""layout"": {
    ""background"": ""textured beige parchment paper with yellow roads, blue rivers, and green park areas"",
    ""sections"": [
      {
        ""title"": ""landmarks"",
        ""count"": 6,
        ""illustrations"": [""traditional pavilion"", ""traditional monastery"", ""modern skyscraper with climbing panda"", ""tall TV tower"", ""traditional gate"", ""industrial buildings""],
        ""labels"": [""人民公园"", ""文殊院"", ""IFS"", ""339电视塔"", ""宽窄巷子"", ""东郊记忆""]
      },
      {
        ""title"": ""food_spots"",
        ""count"": 12,
        ""illustrations"": [""mapo tofu"", ""dumplings in chili oil"", ""skewers in pot"", ""sticky rice balls"", ""egg baking cake"", ""nine-grid hotpot"", ""sweet potato noodles"", ""cold skewers"", ""spicy mixed dish"", ""covered tea bowl"", ""ice jelly dessert"", ""spicy rabbit heads""],
        ""labels"": [""1 陈麻婆豆腐"", ""2 钟水饺"", ""3 春熙路"", ""4 宽窄巷子·三大炮"", ""5 建设路·叶婆婆蛋烘糕"", ""6 玉林路·小龙坎火锅"", ""7 香香巷·肥肠粉"", ""8 武侯祠大街·钵钵鸡"", ""9 东郊记忆·冒椒火辣"", ""10 人民公园·鹤鸣茶社"", ""11 锦里古街·冰粉"", ""12 双流老妈兔头""]
      },
      {
        ""title"": ""图例"",
        ""position"": ""bottom-right"",
        ""count"": 5,
        ""items"": [""red dot"", ""green house"", ""green tree"", ""blue line"", ""yellow double line""],
        ""labels"": [""美食地点"", ""地标景点"", ""公园绿地"", ""河流湖泊"", ""主要道路""]
      }
    ],
    ""centerpiece"": ""giant panda sitting and eating bamboo"",
    ""bottom_right_extras"": [""vintage compass rose with N, S, E, W"", ""disclaimer text '温馨提示:吃辣需谨慎,肠胃要保护~' with a red chili pepper icon""]
  }
}",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Ink-Curve Guangzhou Aesthetics Poster,纯黑深邃底色，一条粗壮有力的墨色书法 S 型曲线自画面一端蜿蜒贯穿至另一端，构成整幅画面的视觉骨架与叙事动线。曲线上方是一只透明质感的画眉鸟，内部映射传统建筑叠影与蓝绿色光流；沿曲线错落分布广州地标与古典建筑序列，前景有白鹤与湖面，远景为层叠山峦。整体采用非线性透视、冷色调主导、暖色点缀，东方美学与现代意象交融，8K 超高清渲染，比例 9:16。,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Journey to the West Chinese Comic,以中国连环画（小人书）的风格帮我绘制大闹天空,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Journey to the West Daughter Kingdom Poster,"西游记女儿国诱惑海报，六位艳丽的女儿国大臣在后宫温泉中，迷雾朦胧妖冶，生成图片

4.23早上测试成功",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,New Chinese Ink Landscape Poster,新中式水墨山水海报，竖版9:16构图，东方极简美学风格，大面积留白，主题是春岚一叶红。,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Royal Tramp Character Poster,生成鹿鼎记海报，展现韦小宝跟老婆XXX，忠于原著的描述，夸大特点，强调女性的美艳和男性的气质,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Science Encyclopedia Infographic,"请根据【主题】生成一张高质量竖版「科普百科图」。 

这张图不是普通海报,也不是单纯插画,而是一张兼具“图鉴感、百科感、信息结构感、收藏感”的模块化科普信息图。整体风格参考高级博物图鉴、现代百科书页、生活方式知识卡和社交媒体高传播信息图的结合。

请让画面包含:
- 一个清晰漂亮的主题主视觉
- 若干局部特征放大细节
- 多个圆角模块化信息分区
- 清楚的标题层级与重点标签
- 简洁但丰富的百科内容
- 可视化评分、要点总结或Top 5模块

内容栏目请根据主题自动适配,优先从这些方向中选择并合理组合:
基础档案、分类信息、外观特征、习性/生态、形成机制/结构组成、生长或使用条件、养护或维护建议、风险与注意事项、适合人群或适用场景、优缺点对比、快速评分卡。

视觉要求:
浅色干净背景,柔和配色,轻阴影,精致小图标,圆角信息框,整洁排版,信息密度高但不拥挤,阅读体验好。整体必须像真正可以发布、阅读、收藏、系列化生产的科普百科卡,而不是广告图。

请不要做成普通商业宣传海报。要突出“知识整理 + 模块信息 + 图鉴式展示”的特征。",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Spring 2026 Guangzhou Promo Poster,一张充满新春喜庆但高雅的 2026 广州城市宣传海报，9:16 竖版，双重曝光，S 型流动构图。纯白纹理背景，右下角微缩传统服饰人物挥舞长红绸，红绸变形成山脉河流，内部叠加广州全景：广州塔、珠江新城、珠江、游轮、古建筑与白云山。左下角排版 “SPRING 2026” 与竖排 “千年商都 魅力广州”。,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Surreal Koi Nebula Illustration,一幅超现实主义数字插画风格，采用低角度仰拍视角。画面描绘了一条巨型彩色锦鲤遨游在梦幻般的星云中，四周环绕着色彩鲜艳的星云与气泡。画面中央还站着一个小人，背对观众，神情平静地仰望空中这条巨大的锦鲤，锦鲤头向下看着小人。整体画面呈现出强烈的大小对比，氛围空灵又梦幻。比例9:16,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,Watercolor 2026 Calendar Poster,"使用上传的第一张图作为【整体风格与版式参考】，使用上传的第二张图作为【人物身份参考】。

请生成一张完整的 2026 年全年日历插画海报。

画面风格：
保留参考图一的手绘水彩插画风格，温暖米白纸张背景，细腻墨线勾勒，柔和水彩晕染，轻微纸张纹理，带有季节感的小装饰元素，如花草、雪花、爱心、纸飞机、星星、云朵、树叶、相机、书本、咖啡杯、礼物、圣诞树等。整体氛围温柔、治愈、干净、生活感强，像一本手账风全年日历。

版式要求：
采用 3 列 × 4 行的全年月历排版，共 12 个月份。
顶部居中写大标题：“2026”，使用手写感黑色笔刷字体。
每个月份标题格式为：
“01 January”
“02 February”
“03 March”
一直到
“12 December”。

每个月份区域都包含：
1. 月份英文标题
2. 小型日历日期表
3. 一位人物插画
4. 对应季节的小场景装饰

人物要求：
将参考图一中的男性人物全部替换为参考图二中的女性人物。
保持参考图二人物的核心特征：
年轻亚洲女性，长棕黑色头发，空气刘海，戴细框眼镜，五官精致，表情温柔自然，略带安静、微醺、慵懒感。

人物服装参考：
宽松白色衬衫，黑色内搭，黑色短裙，黑色丝袜，黑色鞋子，细项链或 choker。
服装需要融入手绘水彩风，不要像照片硬贴上去。

每个月人物动作不同：
1 月：坐着捧热咖啡，冬日温暖感  
2 月：托腮坐着，周围有爱心元素  
3 月：低头写手账或笔记本  
4 月：拿着复古相机  
5 月：坐着看书，旁边有书堆和茶杯  
6 月：休闲坐姿，旁边有相机和蓝色水彩装饰  
7 月：坐在躺椅上喝冰饮，夏日感  
8 月：坐在海边木栈道，远处有帆船  
9 月：坐着写日记，旁边有背包和秋叶  
10 月：喝咖啡，旁边有南瓜灯和万圣节元素  
11 月：围着棕色围巾，手拿热咖啡，背景有城市街景  
12 月：坐在圣诞树旁，手捧热饮，旁边有礼物盒  

日历要求：
年份必须是 2026。
所有月份日期必须符合真实 2026 年日历。
星期排列为：
S M T W T F S
星期日和部分日期可使用红色点缀，其余为黑色。
日期尽量清晰可读，保持手写日历质感。

整体要求：
画面必须像一张完整的全年日历海报，而不是拼贴照片。
人物与背景要统一成同一种手绘水彩风格。
保持参考图一的原有构图、温柔季节感、手账插画质感和高级可爱氛围。
不要出现真实照片感，不要过度写实，不要赛博风，不要厚重油画风。",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,星河入梦 3D CG 插画,"一位成年东方幻想系女性角色，梦幻星河仙女风，3D CG 高精度插画质感，9:16 竖版构图，画面充满全息星河、流光粒子、银河丝带与柔雾光晕。

人物位于画面中央偏左，半身到大腿视角，身体呈优雅的 S 型动态站姿。她的上半身微微向一侧倾斜，腰部自然收束并轻轻扭转，胯部向相反方向形成柔和弧线，一侧肩膀略微抬起，另一侧肩膀自然放松，整体姿态像在星河中缓慢旋转，既轻盈又具有女性柔美。头部微微低垂，脸部呈三分之二侧脸，眼神温柔、安静、梦幻，神情清冷而优雅。

她拥有精致柔和的东方幻想系五官，白皙通透的肌肤，肌肤带有柔和的次表面散射与珍珠般高光，面部轮廓干净细腻，鼻梁纤细，嘴唇柔软，睫毛纤长。长发为淡银白色与浅粉紫色渐变，发丝被星风吹起，向画面右侧大面积飘散，形成流动感极强的弧线，与人物 S 型身体曲线相互呼应。

服装是一件梦幻星河礼裙，材质轻盈透明但保持优雅克制，肩部为柔软薄纱结构，胸口与腰部有银河般的渐变流光纹理，颜色以浅粉、淡蓝、薰衣草紫、珍珠白为主，局部点缀金色星尘。裙身像星云与薄纱融合而成，轻盈飘动，围绕人物身体形成螺旋状流光带，强调腰线、肩颈线与整体 S 型姿态，但不刻意暴露。

背景是梦幻宇宙星河空间，整体色调为淡粉色、浅蓝色、薰衣草紫与柔金色，充满细密星光、星尘粒子、银河流线、半透明全息光带。光线从左上方柔和洒下，在人物发丝、肩颈、脸颊和礼裙边缘形成温柔轮廓光。画面空气感强，光晕柔和，整体像漂浮在银河梦境中。

构图要求：
人物身体线条呈明显但自然的 S 型曲线；
肩、腰、胯形成柔和的反向动态；
头发与星河丝带共同形成环绕式流动；
画面保留大量梦幻光雾与星尘；
人物优雅、柔美、梦幻、高级；
重点表现女性身姿的柔和曲线、星河仙女气质与高级幻想感。

风格关键词：
dreamy fantasy girl, celestial goddess, galaxy dress, holographic starlight, soft pastel colors, ethereal beauty, elegant S-curve pose, cinematic lighting, ultra detailed 3D CG, soft glow, translucent silk, star particles, romantic fantasy atmosphere, high-end illustration, 16K detail, vertical poster composition

负面提示词：
身体比例错误，畸形手指，多手指，多手臂，脸部崩坏，眼睛不对称，廉价质感，灰蒙蒙，脏色调，过度锐化，低清晰度，杂乱背景，文字，水印，logo",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,可能涉及Logo/标识
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,梦落琴弦幻想钢琴插画,"一位成年东方幻想系女性角色，梦幻唯美 3D CG 高精度渲染风格，9:16 竖版构图，坐在一架黑色三角钢琴前安静弹奏钢琴。画面氛围像高级幻想电影海报，柔和、浪漫、空灵、精致。

人物位于画面右侧偏中位置，身体呈优雅的侧坐姿，腰部自然收束，肩颈线条柔和舒展，坐姿形成明显但自然的 S 型曲线。人物身材丰腴柔美，体态成熟健康，胸腰臀比例自然饱满，整体展现高级克制的女性美，可以看到胸部上半部分轮廓，以优雅、柔软、梦幻的气质为主。 

她拥有精致柔和的东方幻想系五官，白皙通透的肌肤，肤质细腻，带有柔和的次表面散射光感。神情安静、温柔、专注，微微低头看向钢琴琴键，眼神沉静而梦幻。她拥有银白色到淡紫色渐变的超长柔顺发丝，头发自然垂落在肩背与胸前，发丝轻盈细腻，带有柔雾高光。耳侧佩戴一朵蓝色梦幻花朵发饰，点缀细小金色耳坠。

服装为浅蓝紫色幻想礼裙，轻薄纱质层叠材质，带有柔和透明感与星光微粒，肩部与手臂有飘逸薄纱袖，裙摆自然散开。服装贴合身体但保持高级克制，突出柔和的女性曲线与丰腴体态，不做过度暴露处理。衣料带有细腻珠光、淡蓝色冷光与轻微星尘质感。

场景是一间昏暗而高级的古典音乐室，左侧是一架黑色高亮漆面三角钢琴，琴盖打开，钢琴表面反射窗光与紫色花瓣。钢琴键清晰可见，人物双手自然放在琴键上，手指修长优雅，正在弹奏。背景有高大的复古窗户，窗外透入柔和冷白晨光，室内带有轻微雾气、空气尘埃与梦幻光晕。

画面中大量紫色花瓣在空气中缓慢飘落，前景与背景都有虚化花瓣，形成强烈的空间层次。整体色彩以黑色钢琴、银白长发、淡蓝紫礼裙、紫色花瓣、冷白窗光为主，氛围高级、梦幻、浪漫、安静。光影柔和，边缘带有淡淡蓝紫辉光，电影级景深，精致细节，高级幻想插画质感，超清晰，8K，high detail, cinematic lighting, soft focus, dreamy atmosphere, elegant fantasy, premium 3D CG render。",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,泳装时尚杂志四宫格,泳装时尚杂志广告页面，4:3 ，日本模特， S型曲线，【颜色】色系。（变换姿势和风格，四宫格展示）,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,poster,角色卡三视图生成,把我生成这张照片女主角的角色卡片：包含正面侧面背面三视图，以及多表情面部特写，和手部不同动作的特写，保持女主角的外貌发型身材服饰气质完全不变,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/poster.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Calligraphy Copybook Sheet,生成一张【字体】书法临摹字帖,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Cyberpunk Neon UI Design System,"用未来都市风格生成UI设计系统,灵感来自赛博朋克城市夜景,包含霓虹灯、玻璃建筑反射、高对比光影,配色以紫色、蓝色、粉色霓虹为主,设计网页Dashboard、移动端界面、卡片、按钮、控件等,视觉炫酷、层次丰富、科技感极强",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Li Jiaqi Lipstick Livestream Background,李佳琦直播间背景，口红矩阵展示墙，暖光氛围灯，文案OMG买它,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Liu Yifei Douyin Livestream Screenshot,9:16 的图片比例，生成一张抖音直播的截图，里面是 刘亦菲 在直播，刘亦菲 手里拿着牌子，牌子里写着 今晚直播，欢迎来参亦菲畅聊！,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,可能包含品牌/IP引用
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Liu Yifei Douyin Livestream Screenshot,"9:16 的图片比例,生成一张抖音直播的截图,里面是 刘亦菲 在直播,刘亦菲 手里拿着牌子,牌子里写着 今晚直播,欢迎来参亦菲畅聊!",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,可能包含品牌/IP引用
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Multi-Platform Content Screenshots,"1、生成视频号内容截图，主题：中老年不要盲目催婚，iPhone尺寸
2、生成抖音内容截图，主题：跟上AI浪潮9.9包教会，iPhone尺寸
3、生成小红书内容截图，主题：精致女孩背后都有网贷，iPhone尺寸
4、生成快手内容截图：主题：直播离婚预告，iPhone尺寸",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,可能包含品牌/IP引用
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Museum-Style Hanfu Breakdown Infographic,"请根据【主题】自动生成一张“博物馆图鉴式中文拆解信息图”。

要求整张图兼具真实写实主视觉、结构拆解、中文标注、材质说明、纹样寓意、色彩含义和核心特征总结。你需要根据【主题】自动判断最合适的主体对象、服饰体系、器物结构、时代风格、关键部件、材质工艺、颜色方案与版式结构，用户无需再提供其他信息。

整体风格应为：国家博物馆展板、历史服饰图鉴、文博专题信息图，而不是普通海报、古风写真、电商详情页或动漫插画。背景采用米白、绢纸白、浅茶色等纸张质感，整体高级、克制、专业、可收藏。

版式固定为：
- 顶部：中文主标题 + 副标题 + 导语
- 左侧：结构拆解区，中文引线标注关键部件，并配局部特写
- 右上：材质 / 工艺 / 质感区，展示真实纹理小样并附说明
- 右中：纹样 / 色彩 / 寓意区，展示主色板、纹样样本和文化解释
- 底部：穿着顺序 / 构成流程图 + 核心特征总结

若主题适合人物展示，则以真实人物全身站姿为中央主体；若更适合器物或单体结构，则改为中心主体拆解图，但整体仍保持完整中文信息图形式。所有文字必须为简体中文，清晰、规整、可读，不要乱码、错字、英文或拼音。重点突出真实结构、材质差异、文化说明与图鉴气质。

避免：海报感、影楼感、电商感、动漫感、cosplay感、乱标注、错结构、糊字、假材质、过度装饰。",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,One-Prompt UI Design Generation,用这种风格帮我生成一套UI设计系统，包含网页、移动端、卡片、控件、按钮 以及其它,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Song Dynasty Social Media Feed,"""宋朝人的朋友圈""/""SONG DYNASTY SOCIAL MEDIA FEED""，古今穿越幽默融合界面设计风格，画面模拟手机社交媒体界面，但内容全部是宋朝场景头像是宋代文人画像，用户名""苏东坡SuShi_Official""，发布内容""刚到黄州，被贬了但心情还行。今天自己做了东坡肉，味道绝了，附菜谱：""，配图为工笔画风格的东坡肉特写，点赞列表""黄庭坚、秦观、佛印等126人""，评论区""王安石：呵呵""""司马光：还是那个味道""，界面元素如点赞图标用宋代花纹替代，状态栏显示""大宋移动 5G""和""元丰三年""，配色为手机深色模式搭配宋代雅致色调，历史与社交媒体的趣味碰撞杰作",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Style-to-UI Design System,用这种风格帮我生成一套UI设计系统，包含网页、移动端、卡片、控件、按钮以及其它。把这套视觉风格作为参考生成网页。我尝试了宇宙、飞行、蝴蝶主题。,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,Trump and Kim Livestream PK Screenshot,"1、生成特朗普和金正恩在抖音直播间打PK的截图  
2、生成不知火舞的小红书主页截图  
3、生成图片: 手写在教室黑板上的出师表全文,真实感的粉笔字迹,晴朗白天用iPhone手机实拍  
4、生成图片: T-800机器人的淘宝商品详情页,展示: 机器人的正面侧面背面三视图, 产品价格, 产品细节, 功能和使用场景等",https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,可能包含品牌/IP引用; 可能包含公众人物/肖像引用
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,个人形象分析图卡,GPT-Image-2的一个妙用形象 这个提示词是一个老哥发我的 我试了下，效果也太强了 如果放在一年前 你可能三天三夜的ComfyUI工作流 才能做出来 提示词： 请根据我上传的人像照片，做一套个人形象分析图卡，包含发型、妆容、色彩和珠宝。要求：保留五官脸型肤色，不要过度修图，所有变化在同一张脸真实展示，风格干净高级。发型：长短、卷直、刘海，对比最适合/ 普通/不建议（显脸小、显老）妆容：眉眼鼻唇分析，标签（自然、提气色、柔和）色彩：不同颜色上身，对比推荐/普通/不适合（显白、显老）珠宝：珍珠、翡翠、红蓝宝、钻石、黄金，对比推荐/普通/不建议 整体：视觉为主，文字简短，4:5比例,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
EvoLinkAI/awesome-gpt-image-2-API-and-Prompts,ui,前后端数据库 SaaS 信息图,gpt image 2生图能力真的恐怖啊，这是我的提示词： 01 前端（用户看到的部分） 是什么：前端就是界面，是用户能看见、能点、能操作的部分。 在哪里：网页、小程序、App 的界面。 用什么做：HTML（结构）、CSS（样式）、JavaScript（交互）。 02 后端（背后处理的部分） 是什么：后端就是幕后大脑，负责逻辑和运算。 在哪里：服务器上，用户看不见。 作用： 处理登录注册 计算价格、推荐商品 接收前端请求、返回数据 常用的编程语言：Java、Python、Go、JavaScript（Node.js） 03 数据库（记忆的部分） 是什么：数据库就是用来存储和管理数据的。 存什么：账号、密码、订单、库存… 常见的数据库： MySQL、PostgreSQL（关系型，像表格一样） MongoDB（文档型，像文件夹一样） 04 SaaS（软件即服务） 是什么：SaaS = Software as a Service（软件即服务）。 核心特点： 打开网页/小程序/APP就能用 按月或按年订阅 常见形式：网站、移动 App、小程序都可以是 SaaS。 05 总结 前端：用户看到和操作的界面 后端：背后运行的逻辑和计算 数据库：存放和管理数据的地方 SaaS：把软件做成服务，用户随时通过网络使用 前端展示 → 后端处理 → 数据库存储 → SaaS 是交付方式 帮我针对上面的内容画一张易于理解的图,https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts/blob/main/cases/ui.md,CC0 1.0,
YouMind web detail,App / 网页设计,App UI 设计 - 音乐与健身,"{argument name=""界面类型"" default=""音乐播放器""}界面，{argument name=""视觉风格"" default=""深色毛玻璃风格""}，正在播放{argument name=""关键词"" default=""周杰伦歌曲""}",https://youmind.com/zh-CN/prompts/dark-frosted-glass-music-fitness-14757,CC BY 4.0,
YouMind web detail,App / 网页设计,UI 设计系统提示词,"用这种风格帮我生成一套{argument name=""主题"" default=""UI设计系统""}，包含{argument name=""组件列表"" default=""网页、移动端、卡片、控件、按钮 以及其它""} 

把这套视觉风格作为参考生成网页",https://youmind.com/zh-CN/prompts/ui-design-system-visual-style-13489,CC BY 4.0,
YouMind web detail,App / 网页设计,专业 UI 设计提示词,"渲染一个专业的 IOS APP 页面图片，类似{argument name=""参考平台"" default=""币安""}一样，但是内容类似 {argument name=""功能"" default=""XX""} 功能。要专业级的设计。",https://youmind.com/zh-CN/prompts/professional-ios-ui-mockup-13873,CC BY 4.0,
YouMind web detail,App / 网页设计,外卖 App UI 提示词,"外卖App首页界面，深夜模式，推荐""{argument name=""推荐专区"" default=""烧烤啤酒夜宵专区""}""",https://youmind.com/zh-CN/prompts/food-delivery-app-night-mode-14742,CC BY 4.0,
YouMind web detail,App / 网页设计,涂鸦素描风格模板,"以涂鸦速写风表现【{argument name=""主体"" default=""主题/主体""}】，整体呈现快速勾勒、自由变形、即兴手绘与草稿式的视觉效果。线条随手、夸张、可粗细不一，略显凌乱 but 具有节奏和表现力，强调概括、夸张、趣味 and 随性，而不是严谨写实或精细刻画。

颜色采用粗糙、干刷感明显的块面表现，可保留不均匀的涂抹痕迹、刷痕、飞白与覆盖感，色彩根据【{argument name=""主体"" default=""主题/主体""}】自动适配，但整体保持涂鸦式、速写式、概括式的表达。不要透明水彩晕染效果，不要细腻水彩过渡，不要纸纹理，不要柔和雾化，不要梦幻质感。

背景以留白为主，保持简洁、轻松、未完成感和设计感，可加入少量辅助性符号、箭头、记号、圈画、重复线、随手写的文字或其他涂鸦元素，以增强速写本或随笔式视觉语言，但不可过于拥挤，不可破坏主体和留白气质。

画面内容不需要预先写清楚，由【{argument name=""主体"" default=""主题/主体""}】自动推演并生成最适合的主体形象、动作、相关元素、符号或简化场景，整体保持统一的涂鸦速写风 and 夸张概括的表现方式，避免复杂写实背景 and 过度铺陈。
画面中需自然加入专属签名“voxcat”，作为画面的一部分，位置低调 but 清晰，可放在左下角、右下角或标题附近，风格需与整体版式统一，像作品署名或设计落款；签名字体精致、克制、高级，不可过大，不可破坏主体构图，不可显得突兀 or 廉价。",https://youmind.com/zh-CN/prompts/graffiti-sketch-doodle-13862,CC BY 4.0,
YouMind web detail,YouMind detail,2026-new-year-puzzle-4031,"[关键:保持精确的面部特征,保留原始脸部结构,图中角色与上传参考图完全一致] 高级摄影棚2x2宫格写真。左上格(海军蓝背景):人物穿海军蓝色制服风连衣裙,金色纽扣装饰,复古卷发配蓝色贝雷帽和珍珠耳环,她双手托举一块巨大的拼图块(左上角块,上面有""20""数字),向画面中心方向移动,眼神专注地看向中心拼图区域,表情认真,嘴角微笑,背景有海军条纹、船锚、""启航新年""字样。右上格(樱花粉背景):同一女性穿粉色蕾丝连衣裙,珍珠项链,公主头配粉色玫瑰花发夹和水晶耳环,她双手托举右上角拼图块(上面有""26""数字)向中心移动与左上格拼接,眼神看向拼图接缝处,表情专注期待,身体前倾,背景有粉色樱花、""美好相遇""字样、蝴蝶、花瓣。左下格(薄荷绿背景):同一女性穿薄荷绿色棉麻连衣裙,文艺风格,自然长发配绿色发带和木质耳环,她双手托举左下角拼图块(上面有""元旦""字样)向上移动与左上格对接,眼神看向拼图,表情认真,嘴巴微微抿起,背景有绿色植物、""希望生长""字样、新芽、叶子。右下格(柠檬黄背景):同一女性穿黄色连衣裙,向日葵图案,双马尾配黄色蝴蝶结,她双手托举最后一块右下角拼图(上面有""快乐""字样)完成拼图,四块拼图在画面中心完美拼成""2026元旦快乐""完整图案,她头后仰,眼睛看向完成的拼图,脸上洋溢着成功喜悦的笑容,画面中心爆出金色光芒和彩纸,背景有黄色太阳、""圆满成功""字样、笑脸、向日葵。四格之间拼图从四角汇聚到中心形成完整画面,清透妆容,明亮环形光,85mm镜头,f/1.8光圈,拼图互动四联构图,时尚杂志风格。",https://youmind.com/zh-CN/prompts/2026-new-year-puzzle-4031,CC BY 4.0,
YouMind web detail,YouMind detail,ai-prompt-19957,"请基于用户上传的真实户外照片进行风格化改造。

保留照片中的主体不变，主体可以是人物或动物。尽量保留主体的外貌识别度、姿态、服装、毛发、真实摄影感，不要换脸，也不要把主体彻底像素化。",https://youmind.com/zh-CN/prompts/ai-prompt-19957,CC BY 4.0,
YouMind web detail,YouMind detail,ai-prompt-20547,"请生成一张「虚实交融 · 城市印象」风格的竖版城市海报，主题为【城市标题】。

核心概念：
整张画面从左到右呈现“高完成度写实水彩 → 虚实融合 →",https://youmind.com/zh-CN/prompts/ai-prompt-20547,CC BY 4.0,
